"","Item_Identifier","Item_Weight","Item_Fat_Content","Item_Visibility","Item_Type","Item_MRP","Outlet_Identifier","Outlet_Establishment_Year","Outlet_Size","Outlet_Location_Type","Outlet_Type"
"4273","NCE42",0.985114617445668,3,0.0328107353651462,10,0.855103018605412,10,"1999",3,1,2
"4274","NCK42",0.173861268234594,3,0.040602329314724,10,0.785296063400262,10,"1999",3,1,2
"4275","DRE01",0.330157785055076,3,0.519410848402198,15,0.898817724247054,3,"2007",1,2,2
"4276","FDE57",0.300387019946413,3,0.112573372078977,7,0.465584590517241,4,"2009",3,3,3
"4277","DRK59",0.484705767714001,3,0,8,0.861777403426451,5,"1985",4,1,1
"4278","FDB10",0.484705767714001,3,0.206659354055495,14,0.867733965790048,6,"1985",3,3,4
"4279","FDQ25",0.242631735635606,5,0.0873715631833413,4,0.60380718709079,9,"1997",4,1,2
"4280","FDY26",0.955343852337005,5,0.0948070918104621,5,0.760168867306853,3,"2007",1,2,2
"4281","FDG28",0.281631437927955,5,0.152506890855532,6,0.902070943365343,10,"1999",3,1,2
"4282","FDM14",0.550461446859184,3,0.041047778663423,4,0.325813816292012,10,"1999",3,1,2
"4283","NCH29",0.0568621613575469,1,0.106685502158443,9,0.284667755619817,10,"1999",3,1,2
"4284","FDD48",0.347722536469187,3,0.0933315879635547,1,0.353487491815801,10,"1999",3,1,2
"4285","FDC17",0.452217922000595,3,0.0478686592453226,6,0.760460429397643,8,"2002",1,2,2
"4286","DRH49",0.484705767714001,3,0,15,0.214703936599738,6,"1985",3,3,4
"4287","FDN44",0.511759452217922,3,0.0707226110517657,7,0.546900575621999,4,"2009",3,3,3
"4288","FDC29",0.228341768383447,5,0.0749442481504253,6,0.349651148515932,8,"2002",1,2,2
"4289","DRK01",0.484705767714001,3,0.33035665904275,15,0.261952340680925,5,"1985",4,1,1
"4290","FDD48",0.347722536469187,1,0.0937138091136575,1,0.350503669249236,3,"2007",1,2,2
"4291","FDB59",0.815421256326287,1,0,14,0.711506983849847,2,"1987",2,3,2
"4292","FDY45",0.770765108663293,3,0.135202420846216,14,0.94180352466172,1,"1998",1,3,1
"4293","FDX60",0.583209288478714,3,0.248979047513521,1,0.196105344281973,7,"2004",4,2,2
"4294","FDT09",0.630842512652575,5,0.0634236365471471,14,0.424292748799651,1,"1998",1,3,1
"4295","DRB24",0.251860672819291,3,0.0638401429971387,15,0.518228598319511,4,"2009",3,3,3
"4296","FDL13",0.553438523370051,5,0.173984669162537,3,0.851838716717591,7,"2004",4,2,2
"4297","FDN16",0.479011610598392,5,0.193699686820656,6,0.300978182289393,7,"2004",4,2,2
"4298","FDK57",0.335814230425722,3,0.247888873235217,14,0.380454427651681,2,"1987",2,3,2
"4299","FDO22",0.484705767714001,5,0.0549163802207005,14,0.205909332714972,6,"1985",3,3,4
"4300","FDC57",0.925573087228342,5,0.282353324321495,7,0.692638994980358,1,"1998",1,3,1
"4301","FDZ13",0.484705767714001,5,0.471984221099151,4,0.0747873813291139,6,"1985",3,3,4
"4302","FDW27",0.0777016969336112,5,0.465730611444304,11,0.524050462407246,2,"1987",2,3,2
"4303","FDX10",0.108961000297708,5,0,14,0.0187443733631602,10,"1999",3,1,2
"4304","FDY08",0.288181006251861,5,0.530755071159996,7,0.462466069674815,4,"2009",3,3,3
"4305","FDA49",0.901756475141411,1,0.201735087690541,4,0.230733883948058,3,"2007",1,2,2
"4306","FDC32",0.82137540934802,3,0.307482314033417,7,0.26622602711698,4,"2009",3,3,3
"4307","FDO04",0.717177731467699,1,0.0819812565145275,6,0.0919503287319948,7,"2004",4,2,2
"4308","NCZ54",0.601071747543912,3,0.257356105599033,10,0.547596232540375,2,"1987",2,3,2
"4309","FDY40",0.651682048228639,5,0,6,0.0672604757747708,8,"2002",1,2,2
"4310","FDW36",0.392676391783269,3,0.17627174523748,1,0.321708076440419,8,"2002",1,2,2
"4311","FDE11",0.782673414706758,5,0.4197913963827,16,0.645794685726757,3,"2007",1,2,2
"4312","DRE37",0.532598987793986,3,0.291717577190474,15,0.669643100720209,8,"2002",1,2,2
"4313","NCK19",0.312295325989878,3,0.281109023777532,12,0.686951829168485,3,"2007",1,2,2
"4314","FDT19",0.180708544209586,5,0.448073997169269,7,0.609202790811873,7,"2004",4,2,2
"4315","FDE56",0.755879726108961,5,0.492892216407293,7,0.12587212871017,8,"2002",1,2,2
"4316","FDZ57",0.324203632033343,5,0.195310360524173,14,0.40370863569402,1,"1998",1,3,1
"4317","FDB35",0.461149151533194,5,0.199627076296487,16,0.260404163029245,7,"2004",4,2,2
"4318","FDF09",0.0988389401607621,3,0.0628320050122785,7,0.0144706869271061,1,"1998",1,3,1
"4319","FDO34",0.782673414706758,3,0.0925076963870459,14,0.583088375709297,9,"1997",4,1,2
"4320","FDA55",0.752902649598095,5,0.17608921062222,7,0.824041425687473,9,"1997",4,1,2
"4321","NCM18",0.502828222685323,3,0.255922973265948,10,0.122888306143605,7,"2004",4,2,2
"4322","FDJ20",0.484705767714001,5,0.541944379732932,7,0.387678688345701,5,"1985",4,1,1
"4323","DRQ35",0.484705767714001,3,0.228795888433669,8,0.400040238978612,5,"1985",4,1,1
"4324","FDG02",0.196487049717178,2,0.0347666814429841,4,0.674892923395897,2,"1987",2,3,2
"4325","NCU29",0.186364989580232,3,0.0790429173255383,9,0.480335756765605,4,"2009",3,3,3
"4326","FDL27",0.484705767714001,3,0.032689278392541,11,0.134240472228285,6,"1985",3,3,4
"4327","NCA54",0.711223578445966,3,0.113196699594943,10,0.626780915811873,7,"2004",4,2,2
"4328","FDJ32",0.365584995534385,3,0.178537593842143,7,0.130280513422086,7,"2004",4,2,2
"4329","FDB21",0.484705767714001,3,0.803493451441289,7,0.89512716199258,5,"1985",4,1,1
"4330","FDR46",0.73206311402203,3,0.43070225739933,14,0.485877141532082,7,"2004",4,2,2
"4331","FDZ32",0.192319142601965,4,0.117825592045192,7,0.313328650152772,9,"1997",4,1,2
"4332","DRF36",0.687406966359035,3,0.0732630788523737,15,0.671337059417285,3,"2007",1,2,2
"4333","NCU54",0.257517118189937,3,0.306454919921222,10,0.758048648243125,3,"2007",1,2,2
"4334","NCI31",0.919618934206609,3,0.25271250223379,12,0.0120589057725884,3,"2007",1,2,2
"4335","DRA59",0.221196784757368,4,0.395207112209845,15,0.647925987560018,7,"2004",4,2,2
"4336","NCC55",0.365584995534385,1,0,10,0.0234221546268005,8,"2002",1,2,2
"4337","FDE44",0.601071747543912,3,0.531725614584316,7,0.0745069020078569,4,"2009",3,3,3
"4338","NCN26",0.374813932718071,3,0.0889783992568593,10,0.355888190200786,4,"2009",3,3,3
"4339","FDC11",0.949389699315272,3,0.438803917639331,16,0.239674268878219,10,"1999",3,1,2
"4340","FDV24",0.0643048526347127,3,0,1,0.500493609504583,7,"2004",4,2,2
"4341","FDR40",0.484705767714001,4,0.0434658687074165,6,0.204911030936272,5,"1985",4,1,1
"4342","NCQ17",0.342066091098541,3,0.361869209460116,9,0.536120450949367,10,"1999",3,1,2
"4343","FDC46",0.782673414706758,3,0.360832496272177,14,0.652334372271934,8,"2002",1,2,2
"4344","NCM18",0.502828222685323,3,0.25597137313414,10,0.132266034209952,9,"1997",4,1,2
"4345","FDK16",0.268532301280143,3,0.356355112959882,6,0.277578193201659,9,"1997",4,1,2
"4346","FDI28",0.580232211967848,3,0.081790916864343,6,0.208186415593627,3,"2007",1,2,2
"4347","FDS11",0.14855611789223,5,0.172368390418105,2,0.820631342754256,4,"2009",3,3,3
"4348","DRD13",0.621911283119976,3,0.151649613133989,15,0.141632679506766,9,"1997",4,1,2
"4349","FDL36",0.627865436141709,3,0.235019612776644,1,0.242086050032737,7,"2004",4,2,2
"4350","FDI27",0.247395058052992,5,0.141973909708693,5,0.0651513394805762,2,"1987",2,3,2
"4351","FDJ53",0.484705767714001,1,0.385503856331492,6,0.370930918539939,5,"1985",4,1,1
"4352","FDS44",0.481988687109259,5,0,7,0.889877339316892,8,"2002",1,2,2
"4353","FDE28",0.29443286692468,4,0.409554200104503,6,0.845601675032737,9,"1997",4,1,2
"4354","FDQ33",0.523667758261387,3,0.282967125739808,14,0.509725556525535,4,"2009",3,3,3
"4355","FDB37",0.934504316760941,5,0.0712853305867191,1,0.880925871617198,3,"2007",1,2,2
"4356","FDQ31",0.0732360821673117,5,0.166718818163219,7,0.230588102902663,8,"2002",1,2,2
"4357","NCQ05",0.407264066686514,3,0.0667601993707492,9,0.503331651025753,9,"1997",4,1,2
"4358","FDE10",0.125930336409646,5,0.277697540652344,14,0.419749665811873,2,"1987",2,3,2
"4359","FDF38",0.431378386424531,5,0.0819037252649954,4,0.0333497585661283,3,"2007",1,2,2
"4360","FDE50",0.484705767714001,5,0.0876722177016431,4,0.660983195111305,5,"1985",4,1,1
"4361","DRG37",0.693361119380768,3,0.100221848693589,15,0.524330941728503,1,"1998",1,3,1
"4362","NCH06",0.461149151533194,3,0.236911567455717,10,0.922239878873854,10,"1999",3,1,2
"4363","FDY14",0.342066091098541,3,0.216854639211874,5,0.991620573712353,8,"2002",1,2,2
"4364","FDO27",0.0964572789520691,5,0.556457619703196,11,0.269759725556526,3,"2007",1,2,2
"4365","FDQ19",0.166418576957428,5,0.0444555199448691,7,0.892850079113924,10,"1999",3,1,2
"4366","FDZ26",0.484705767714001,5,0.779131233798508,5,0.876528569674815,5,"1985",4,1,1
"4367","FDN51",0.791604644239357,5,0.0646693059076065,11,0.974446543539939,2,"1987",2,3,2
"4368","FDK20",0.479011610598392,5,0,7,0.383281386403317,7,"2004",4,2,2
"4369","FDD40",0.934504316760941,5,0.0458958887751007,5,0.685538349792667,4,"2009",3,3,3
"4370","DRI25",0.895802322119678,3,0.105178073679375,15,0.106869441564819,4,"2009",3,3,3
"4371","FDH56",0.312295325989878,5,0.198302831307318,7,0.35703227302488,3,"2007",1,2,2
"4372","FDI36",0.484705767714001,5,0.191700837769769,1,0.702701297195548,6,"1985",3,3,4
"4373","DRH11",0.0848466805596904,3,0.234416023409172,8,0.10516440009821,4,"2009",3,3,3
"4374","NCV18",0.132182197082465,1,0.327036460219528,10,0.218820759220864,3,"2007",1,2,2
"4375","DRI01",0.20333432569217,3,0.106620960761176,15,0.599544583424269,10,"1999",3,1,2
"4376","DRE48",0.23072342959214,1,0.0536176452744183,15,0.710946025207333,10,"1999",3,1,2
"4377","FDS51",0.523667758261387,3,0.0994150379694401,11,0.121183264676997,7,"2004",4,2,2
"4378","FDM38",0.0791902351890444,5,0.288273560726918,4,0.0793193815473592,3,"2007",1,2,2
"4379","FDB60",0.484705767714001,3,0.0877030392469198,1,0.687658568856395,6,"1985",3,3,4
"4380","FDY58",0.422447156891932,3,0.123320271744372,14,0.83964511266914,7,"2004",4,2,2
"4381","FDY22",0.711223578445966,5,0.49451845074259,14,0.474951235814055,8,"2002",1,2,2
"4382","FDF11",0.484705767714001,5,0,16,0.879647090517241,6,"1985",3,3,4
"4383","FDZ51",0.401607621315868,5,0.168529753119113,11,0.278004453568311,7,"2004",4,2,2
"4384","FDQ45",0.29443286692468,5,0.0339231784030296,14,0.640118602684417,3,"2007",1,2,2
"4385","FDF17",0.0378088716880024,3,0.13166849198707,6,0.700861557453077,7,"2004",4,2,2
"4386","NCF31",0.484705767714001,3,0.159426493078694,10,0.511991556634657,6,"1985",3,3,4
"4387","FDA37",0.193807680857398,5,0.170501998309867,4,0.397336895733304,2,"1987",2,3,2
"4388","FDO51",0.132777612384638,5,0,11,0.0486840489960716,9,"1997",4,1,2
"4389","FDF34",0.282524560881215,5,0.0432821846570842,14,0.70809690091663,2,"1987",2,3,2
"4390","FDD57",0.806490026793689,3,0.0694939761954777,7,0.272889329168485,4,"2009",3,3,3
"4391","FDO37",0.20869306341173,3,0.0660513532674523,3,0.841193290320821,9,"1997",4,1,2
"4392","FDR49",0.247395058052992,3,0.430867822397883,4,0.0760772451986033,10,"1999",3,1,2
"4393","FDS39",0.139327180708544,3,0.0695083626731528,11,0.469275152771715,10,"1999",3,1,2
"4394","FDI48",0.484705767714001,5,0.171329415438572,1,0.0868573698712353,6,"1985",3,3,4
"4395","DRM35",0.306043465317059,3,0.218003579903172,8,0.626365738214753,10,"1999",3,1,2
"4396","FDV57",0.636796665674308,5,0.20357389953681,14,0.637583206023571,7,"2004",4,2,2
"4397","FDZ55",0.0893122953259899,3,0.0784444880563731,7,0.552441960388477,2,"1987",2,3,2
"4398","FDI28",0.580232211967848,3,0.0813154987770335,6,0.19667738569402,7,"2004",4,2,2
"4399","FDS21",0.91068770467401,5,0.0646356045948914,14,0.133544815309908,8,"2002",1,2,2
"4400","FDT34",0.282524560881215,3,0,14,0.317164993452641,2,"1987",2,3,2
"4401","DRI25",0.895802322119678,3,0.104731555232464,15,0.0970654531318202,7,"2004",4,2,2
"4402","FDT47",0.0419767788032152,5,0.126755389355758,2,0.269468163465736,1,"1998",1,3,1
"4403","DRH39",0.961298005358738,3,0.286982368175826,5,0.184046438509385,8,"2002",1,2,2
"4404","NCD54",0.985114617445668,3,0.0898159141108743,10,0.48077309990179,8,"2002",1,2,2
"4405","FDU16",0.484705767714001,5,0.179191069309714,6,0.225495144041903,6,"1985",3,3,4
"4406","NCW29",0.56236975290265,3,0.089363917308096,9,0.416204884602794,8,"2002",1,2,2
"4407","FDV25",0.484705767714001,3,0.14037682838389,4,0.806295354103012,6,"1985",3,3,4
"4408","FDM56",0.723131884489431,3,0.216842520705551,7,0.331209420013095,7,"2004",4,2,2
"4409","FDZ04",0.484705767714001,3,0.116708739749654,6,0.140499679452204,6,"1985",3,3,4
"4410","FDG59",0.484705767714001,3,0.233898162740818,16,0.0222780718027063,5,"1985",4,1,1
"4411","FDI56",0.164930038701995,3,0.289134734786165,7,0.248614653808381,8,"2002",1,2,2
"4412","FDS33",0.125930336409646,5,0.38130733377118,14,0.240672570656918,7,"2004",4,2,2
"4413","FDC23",0.800535873771956,3,0.0554140238092807,16,0.612871187527281,10,"1999",3,1,2
"4414","FDT11",0.0824650193509974,5,0.0908981690287223,2,0.65586807071148,10,"1999",3,1,2
"4415","FDG17",0.137540934802024,5,0.110966514376304,6,0.907331848810563,8,"2002",1,2,2
"4416","FDZ44",0.216135754688896,3,0.11991080013056,7,0.365692178633784,8,"2002",1,2,2
"4417","FDJ52",0.154212563262876,3,0.0549135251722959,6,0.549738617143169,2,"1987",2,3,2
"4418","DRI23",0.851146174456684,3,0.423922008729249,8,0.543344711643387,9,"1997",4,1,2
"4419","DRE15",0.523667758261387,3,0.0919829452880184,5,0.19442246835443,1,"1998",1,3,1
"4420","NCF07",0.264662101816017,3,0.098863423460424,10,0.296726661392405,2,"1987",2,3,2
"4421","NCR29",0.179220005954153,3,0.169096199048413,9,0.103594056907464,10,"1999",3,1,2
"4422","FDE44",0.484705767714001,3,0.927205869027837,7,0.0689655172413793,5,"1985",4,1,1
"4423","FDT23",0.188448943137839,5,0.230867578297424,2,0.203362853284592,7,"2004",4,2,2
"4424","NCG06",0.702292348913367,3,0.0914972440826457,10,0.967929022533828,3,"2007",1,2,2
"4425","NCU41",0.851146174456684,3,0.269218380597697,9,0.681141047850284,1,"1998",1,3,1
"4426","FDH46",0.141708841917237,5,0.128278795600302,14,0.301976484068093,3,"2007",1,2,2
"4427","FDV31",0.312295325989878,3,0.329469233369602,7,0.621261696584461,2,"1987",2,3,2
"4428","NCT41",0.484705767714001,3,0,9,0.518811722501091,6,"1985",3,3,4
"4429","FDE22",0.484705767714001,3,0.0909339158414848,14,0.547326835988651,6,"1985",3,3,4
"4430","FDC26",0.335814230425722,3,0.391300457399457,4,0.33077207687691,8,"2002",1,2,2
"4431","DRF51",0.666567430782971,1,0.515318541288411,5,0.0194400302815365,3,"2007",1,2,2
"4432","NCY53",0.484705767714001,3,0.316382859457353,9,0.345971669030991,5,"1985",4,1,1
"4433","FDY21",0.627865436141709,3,0.539068317059738,14,0.706402942219555,3,"2007",1,2,2
"4434","FDL27",0.0961595713009824,1,0.032821012303451,11,0.138929336261458,2,"1987",2,3,2
"4435","FDZ34",0.127418874665079,3,0.23481997567987,16,0.691360213880402,10,"1999",3,1,2
"4436","NCF43",0.235486752009527,3,0.268655111064241,10,0.478933360159319,1,"1998",1,3,1
"4437","FDC21",0.598094671033045,5,0.132712466391191,7,0.325813816292012,7,"2004",4,2,2
"4438","FDL26",0.800535873771956,3,0.225968772537289,4,0.529019805761676,2,"1987",2,3,2
"4439","FDT25",0.175349806490027,3,0.262475136321223,4,0.377313741270188,1,"1998",1,3,1
"4440","NCR30",0.955343852337005,3,0,10,0.183205000545613,9,"1997",4,1,2
"4441","DRL23",0.484705767714001,3,0.082796014408045,8,0.315022608849847,5,"1985",4,1,1
"4442","NCR05",0.330157785055076,3,0.16906512413304,9,0.706818119816674,10,"1999",3,1,2
"4443","NCE19",0.262875855909497,3,0.288574706536017,10,0.0942274116106504,4,"2009",3,3,3
"4444","FDY07",0.431378386424531,3,0,7,0.0517914870689655,7,"2004",4,2,2
"4445","FDB10",0.324203632033343,3,0,14,0.867733965790048,3,"2007",1,2,2
"4446","FDP57",0.770765108663293,3,0.16191113912121,14,0.311634691455696,2,"1987",2,3,2
"4447","FDU48",0.484705767714001,3,0.299488101253612,1,0.423440228066347,5,"1985",4,1,1
"4448","FDH48",0.532598987793986,3,0.186841665890463,1,0.227043321693584,7,"2004",4,2,2
"4449","FDO33",0.607025900565645,3,0.27594342857541,14,0.356190835061109,7,"2004",4,2,2
"4450","NCU29",0.186364989580232,3,0.0788818882696891,9,0.493976088498472,8,"2002",1,2,2
"4451","FDW35",0.359928550163739,3,0.0342643628671354,2,0.0420096641750327,9,"1997",4,1,2
"4452","FDH05",0.583209288478714,5,0.47018939059378,6,0.852556539175033,1,"1998",1,3,1
"4453","FDP26",0.192319142601965,3,0,5,0.308785567164994,10,"1999",3,1,2
"4454","DRG27",0.258410241143197,3,0.324717932263946,5,0.0405961847992143,7,"2004",4,2,2
"4455","FDQ33",0.523667758261387,3,0.281819112012278,14,0.511004337625491,9,"1997",4,1,2
"4456","FDH20",0.687406966359035,5,0.129032432592856,7,0.28154923477739,1,"1998",1,3,1
"4457","FDV14",0.91068770467401,3,0.137491832869854,5,0.246359736468791,9,"1997",4,1,2
"4458","DRD01",0.449240845489729,5,0.189025014719798,15,0.0974917134984723,9,"1997",4,1,2
"4459","NCI17",0.243524858588866,3,0,9,0.274729068910956,10,"1999",3,1,2
"4460","FDF39",0.612980053587377,5,0.100908954406654,5,0.985518230303361,1,"1998",1,3,1
"4461","FDX37",0.693361119380768,3,0.194753045187985,4,0.29190309908337,9,"1997",4,1,2
"4462","NCX17",0.994045846978267,3,0.350954510813488,9,0.865052788083806,7,"2004",4,2,2
"4463","FDN03",0.312295325989878,5,0.0465873697571489,11,0.933300482867743,2,"1987",2,3,2
"4464","NCS41",0.493896993152724,3,0.276403051200118,9,0.644807466717591,1,"1998",1,3,1
"4465","FDH34",0.242631735635606,3,0.0962754085982903,14,0.649058987614579,8,"2002",1,2,2
"4466","NCX53",0.925573087228342,1,0.046344134464499,9,0.471552235650371,4,"2009",3,3,3
"4467","FDY31",0.0848466805596904,3,0.134603948318742,7,0.494256567819729,9,"1997",4,1,2
"4468","FDD20",0.571300982435249,3,0.0643674154376144,7,0.40245202013313,3,"2007",1,2,2
"4469","FDE51",0.0815718963977374,5,0.298676899811083,5,0.0567719131929289,8,"2002",1,2,2
"4470","FDV27",0.20333432569217,5,0.123564362933568,11,0.233852404790485,9,"1997",4,1,2
"4471","FDF16",0.163441500446561,3,0.266088305133113,6,0.496242088607595,7,"2004",4,2,2
"4472","FDZ02",0.139922596010717,5,0.118054196759709,5,0.273584986086862,10,"1999",3,1,2
"4473","NCK05",0.925573087228342,3,0.239809642428516,9,0.132411815255347,8,"2002",1,2,2
"4474","FDM12",0.484705767714001,5,0.21498890833779,1,0.674477745798778,6,"1985",3,3,4
"4475","NCA05",0.964275081869604,3,0.0779669317726395,9,0.503768994161938,4,"2009",3,3,3
"4476","FDX33",0.276272700208395,5,0.363750151809629,14,0.543770972010039,8,"2002",1,2,2
"4477","FDM25",0.365584995534385,5,0,3,0.614587311763422,10,"1999",3,1,2
"4478","FDE41",0.276272700208395,5,0.198601798751562,6,0.229611966663029,4,"2009",3,3,3
"4479","FDW14",0.222983030663888,4,0.11830848146047,5,0.240537872381056,8,"2002",1,2,2
"4480","NCD30",0.901756475141411,3,0.0829609799700279,10,0.272306204986905,9,"1997",4,1,2
"4481","FDB23",0.871985710032748,5,0.0289032648266426,16,0.827014165484505,1,"1998",1,3,1
"4482","FDF45",0.812444179815421,5,0.0377110860648934,7,0.120207128437364,9,"1997",4,1,2
"4483","FDW20",0.964275081869604,3,0.0750408933928479,7,0.395923416357486,3,"2007",1,2,2
"4484","FDF47",0.970229234891337,3,0.302240262859734,16,0.813239135475775,8,"2002",1,2,2
"4485","NCR05",0.484705767714001,2,0.295551703265797,9,0.717900889349629,5,"1985",4,1,1
"4486","DRB01",0.168800238166121,3,0.254109764158943,15,0.663955934908337,9,"1997",4,1,2
"4487","FDE36",0.0419767788032152,5,0.128964217329189,1,0.564781345482322,2,"1987",2,3,2
"4488","FDU56",0.73206311402203,3,0.13744743130538,7,0.648924289338717,10,"1999",3,1,2
"4489","FDB23",0.871985710032748,5,0.017294950091421,16,0.821899041084679,10,"1999",3,1,2
"4490","FDN48",0.523667758261387,3,0.201001930417496,1,0.252305216062855,10,"1999",3,1,2
"4491","FDS43",0.422447156891932,3,0.125081935486134,7,0.665111100501964,2,"1987",2,3,2
"4492","NCN05",0.219112831199762,3,0.0446414596070363,9,0.647510809962898,2,"1987",2,3,2
"4493","NCL53",0.175349806490027,3,0.112135591810516,9,0.614722010039284,10,"1999",3,1,2
"4494","FDL56",0.568323905924382,3,0.38864688765967,7,0.234143966881275,9,"1997",4,1,2
"4495","FDH17",0.693361119380768,5,0.0516664236219166,6,0.273584986086862,4,"2009",3,3,3
"4496","FDP37",0.657636201250372,3,0.442180108164003,3,0.404134896060672,9,"1997",4,1,2
"4497","FDG09",0.484705767714001,5,0.25933432352633,7,0.669082142077695,5,"1985",4,1,1
"4498","FDA55",0.752902649598095,5,0.176446326503614,7,0.814663697621126,8,"2002",1,2,2
